event_type,current_char,timestamp,current_word,current_word_time,current_sentence,current_sentence_time,complete_text,current_complete_time,sentence_num,technique_used,participant_id
word typed,"SPACE",1559749457.823932,"Afrika",2.638731002807617,"Stanleys Expeditionszug quer durch Afrika ",21.63285994529724,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika ",82.96124505996704,4,False,1
key pressed,"w",1559749459.091129,"w",0.0,"Stanleys Expeditionszug quer durch Afrika w",22.900057077407837,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika w",84.22844219207764,4,none,1
key pressed,"i",1559749459.354322,"wi",0.26319289207458496,"Stanleys Expeditionszug quer durch Afrika wi",23.163249969482422,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wi",84.49163508415222,4,none,1
key pressed,"r",1559749459.677057,"wir",0.5859279632568359,"Stanleys Expeditionszug quer durch Afrika wir",23.485985040664673,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wir",84.81437015533447,4,none,1
key pressed,"d",1559749459.9180758,"wird",0.8269467353820801,"Stanleys Expeditionszug quer durch Afrika wird",23.727003812789917,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird",85.05538892745972,4,none,1
key pressed,"SPACE",1559749460.0740118,"wird",0.9828827381134033,"Stanleys Expeditionszug quer durch Afrika wird ",23.88293981552124,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird ",85.21132493019104,4,none,1
word typed,"SPACE",1559749460.0740118,"wird",0.9828827381134033,"Stanleys Expeditionszug quer durch Afrika wird ",23.88293981552124,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird ",85.21132493019104,4,False,1
key pressed,"v",1559749461.251036,"v",0.0,"Stanleys Expeditionszug quer durch Afrika wird v",25.059963941574097,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird v",86.3883490562439,4,none,1
key pressed,"o",1559749461.433951,"vo",0.18291497230529785,"Stanleys Expeditionszug quer durch Afrika wird vo",25.242878913879395,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird vo",86.5712640285492,4,none,1
key pressed,"n",1559749461.6560378,"von",0.4050018787384033,"Stanleys Expeditionszug quer durch Afrika wird von",25.4649658203125,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von",86.7933509349823,4,none,1
key pressed,"SPACE",1559749461.8219159,"von",0.5708799362182617,"Stanleys Expeditionszug quer durch Afrika wird von ",25.63084387779236,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von ",86.95922899246216,4,none,1
word typed,"SPACE",1559749461.8219159,"von",0.5708799362182617,"Stanleys Expeditionszug quer durch Afrika wird von ",25.63084387779236,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von ",86.95922899246216,4,False,1
key pressed,"h",1559749462.235023,"h",0.0,"Stanleys Expeditionszug quer durch Afrika wird von h",26.0439510345459,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von h",87.3723361492157,4,none,1
key pressed,"SPACE",1559749462.631893,"von",0.3968698978424072,"Stanleys Expeditionszug quer durch Afrika wird von ",26.440820932388306,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von ",87.7692060470581,4,none,1
word typed,"SPACE",1559749462.631893,"von",0.3968698978424072,"Stanleys Expeditionszug quer durch Afrika wird von ",26.440820932388306,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von ",87.7692060470581,4,False,1
key pressed,"j",1559749462.867845,"j",0.0,"Stanleys Expeditionszug quer durch Afrika wird von j",26.676773071289062,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von j",88.00515818595886,4,none,1
key pressed,"e",1559749463.047723,"je",0.17987799644470215,"Stanleys Expeditionszug quer durch Afrika wird von je",26.856651067733765,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von je",88.18503618240356,4,none,1
key pressed,"d",1559749463.27982,"jed",0.4119749069213867,"Stanleys Expeditionszug quer durch Afrika wird von jed",27.08874797821045,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jed",88.41713309288025,4,none,1
key pressed,"e",1559749464.382821,"jede",1.5149760246276855,"Stanleys Expeditionszug quer durch Afrika wird von jede",28.191749095916748,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jede",89.52013421058655,4,none,1
key pressed,"r",1559749464.527117,"jeder",1.6592719554901123,"Stanleys Expeditionszug quer durch Afrika wird von jeder",28.336045026779175,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jeder",89.66443014144897,4,none,1
key pressed,"m",1559749465.08296,"jederm",2.2151148319244385,"Stanleys Expeditionszug quer durch Afrika wird von jederm",28.8918879032135,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jederm",90.2202730178833,4,none,1
key pressed,"a",1559749465.204871,"jederma",2.3370258808135986,"Stanleys Expeditionszug quer durch Afrika wird von jederma",29.01379895210266,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jederma",90.34218406677246,4,none,1
key pressed,"n",1559749465.53181,"jederman",2.6639649868011475,"Stanleys Expeditionszug quer durch Afrika wird von jederman",29.34073805809021,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jederman",90.66912317276001,4,none,1
key pressed,"n",1559749465.65293,"jedermann",2.7850849628448486,"Stanleys Expeditionszug quer durch Afrika wird von jedermann",29.46185803413391,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann",90.79024314880371,4,none,1
key pressed,"SPACE",1559749465.8278852,"jedermann",2.9600400924682617,"Stanleys Expeditionszug quer durch Afrika wird von jedermann ",29.636813163757324,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann ",90.96519827842712,4,none,1
word typed,"SPACE",1559749465.8278852,"jedermann",2.9600400924682617,"Stanleys Expeditionszug quer durch Afrika wird von jedermann ",29.636813163757324,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann ",90.96519827842712,4,False,1
key pressed,"b",1559749466.1909828,"b",0.0,"Stanleys Expeditionszug quer durch Afrika wird von jedermann b",29.999910831451416,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann b",91.32829594612122,4,none,1
key pressed,"e",1559749466.345435,"be",0.15445208549499512,"Stanleys Expeditionszug quer durch Afrika wird von jedermann be",30.15436291694641,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann be",91.48274803161621,4,none,1
key pressed,"w",1559749466.7379782,"bew",0.5469954013824463,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bew",30.546906232833862,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bew",91.87529134750366,4,none,1
key pressed,"i",1559749466.9677691,"bewi",0.7767863273620605,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewi",30.776697158813477,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewi",92.10508227348328,4,none,1
key pressed,"w",1559749467.397928,"bew",1.2069451808929443,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bew",31.20685601234436,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bew",92.53524112701416,4,none,1
key pressed,"u",1559749467.611972,"bewu",1.4209892749786377,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewu",31.420900106430054,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewu",92.74928522109985,4,none,1
key pressed,"n",1559749467.8418088,"bewun",1.6508259773254395,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewun",31.650736808776855,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewun",92.97912192344666,4,none,1
key pressed,"d",1559749468.1170712,"bewund",1.9260883331298828,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewund",31.9259991645813,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewund",93.2543842792511,4,none,1
key pressed,"e",1559749468.331808,"bewunde",2.1408252716064453,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewunde",32.14073610305786,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewunde",93.46912121772766,4,none,1
key pressed,"r",1559749468.451812,"bewunder",2.260829210281372,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewunder",32.26074004173279,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewunder",93.58912515640259,4,none,1
key pressed,"t",1559749468.847056,"bewundert",2.6560730934143066,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert",32.65598392486572,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert",93.98436903953552,4,none,1
key pressed,",",1559749469.528942,"bewundert,",3.3379592895507812,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert,",33.3378701210022,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert,",94.666255235672,4,none,1
key pressed,"t",1559749469.8688269,"bewundert",3.6778440475463867,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert",33.6777548789978,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert",95.0061399936676,4,none,1
key pressed,".",1559749470.136974,"bewundert.",3.945991277694702,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.",33.94590210914612,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.",95.27428722381592,4,none,1
key pressed,"ENTER",1559749470.437767,"bewundert.",4.246784210205078,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.
",34.246695041656494,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.
",95.5750801563263,4,none,1
word typed,"ENTER",1559749470.437767,"bewundert.",4.246784210205078,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.
",34.246695041656494,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.
",95.5750801563263,4,False,1
sentence typed,"ENTER",1559749470.437767,"bewundert.",4.246784210205078,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.
",34.246695041656494,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.
",95.5750801563263,4,none,1
key pressed,"F",1559749471.838847,"F",0.0,"F",0.0,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.F",96.97616004943848,5,none,1
key pressed,"r",1559749472.064673,"Fr",0.22582602500915527,"Fr",0.22582602500915527,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Fr",97.20198607444763,5,none,1
key pressed,"a",1559749472.3697002,"Fra",0.530853271484375,"Fra",0.530853271484375,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Fra",97.50701332092285,5,none,1
key pressed,"n",1559749472.5225432,"Fran",0.6836962699890137,"Fran",0.6836962699890137,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Fran",97.65985631942749,5,none,1
key pressed,"z",1559749473.2930298,"Franz",1.4541828632354736,"Franz",1.4541828632354736,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz",98.43034291267395,5,none,1
key pressed,"SPACE",1559749473.468608,"Franz",1.629760980606079,"Franz ",1.629760980606079,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz ",98.60592103004456,5,none,1
word typed,"SPACE",1559749473.468608,"Franz",1.629760980606079,"Franz ",1.629760980606079,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz ",98.60592103004456,5,False,1
key pressed,"j",1559749474.2366211,"j",0.0,"Franz j",2.3977742195129395,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz j",99.37393426895142,5,none,1
key pressed,"a",1559749474.362705,"ja",0.1260838508605957,"Franz ja",2.523858070373535,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz ja",99.50001811981201,5,none,1
key pressed,"g",1559749475.083898,"jag",0.8472769260406494,"Franz jag",3.245051145553589,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz jag",100.22121119499207,5,none,1
key pressed,"t",1559749475.283556,"jagt",1.0469348430633545,"Franz jagt",3.444709062576294,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz jagt",100.42086911201477,5,none,1
key pressed,"SPACE",1559749475.447459,"jagt",1.2108378410339355,"Franz jagt ",3.608612060546875,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz jagt ",100.58477210998535,5,none,1
word typed,"SPACE",1559749475.447459,"jagt",1.2108378410339355,"Franz jagt ",3.608612060546875,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz jagt ",100.58477210998535,5,False,1
key pressed,"i",1559749476.1893911,"i",0.0,"Franz jagt i",4.350544214248657,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz jagt i",101.32670426368713,5,none,1
key pressed,"m",1559749476.365633,"im",0.17624187469482422,"Franz jagt im",4.5267860889434814,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz jagt im",101.50294613838196,5,none,1
key pressed,"SPACE",1559749476.532439,"im",0.3430478572845459,"Franz jagt im ",4.693592071533203,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz jagt im ",101.66975212097168,5,none,1
word typed,"SPACE",1559749476.532439,"im",0.3430478572845459,"Franz jagt im ",4.693592071533203,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz jagt im ",101.66975212097168,5,False,1
key pressed,"k",1559749476.818579,"k",0.0,"Franz jagt im k",4.979732036590576,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz jagt im k",101.95589208602905,5,none,1
key pressed,"o",1559749477.022112,"ko",0.20353293418884277,"Franz jagt im ko",5.183264970779419,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz jagt im ko",102.1594250202179,5,none,1
key pressed,"m",1559749477.278572,"kom",0.4599931240081787,"Franz jagt im kom",5.439725160598755,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz jagt im kom",102.41588521003723,5,none,1
key pressed,"p",1559749477.6406028,"komp",0.822023868560791,"Franz jagt im komp",5.801755905151367,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz jagt im komp",102.77791595458984,5,none,1
key pressed,"l",1559749477.8584042,"kompl",1.039825201034546,"Franz jagt im kompl",6.019557237625122,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz jagt im kompl",102.9957172870636,5,none,1
key pressed,"e",1559749478.039312,"komple",1.2207329273223877,"Franz jagt im komple",6.200464963912964,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz jagt im komple",103.17662501335144,5,none,1
key pressed,"t",1559749478.366559,"komplet",1.5479800701141357,"Franz jagt im komplet",6.527712106704712,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz jagt im komplet",103.50387215614319,5,none,1
key pressed,"t",1559749478.5304801,"komplett",1.7119011878967285,"Franz jagt im komplett",6.691633224487305,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz jagt im komplett",103.66779327392578,5,none,1
key pressed,"SPACE",1559749478.677527,"komplett",1.858947992324829,"Franz jagt im komplett ",6.838680028915405,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz jagt im komplett ",103.81484007835388,5,none,1
word typed,"SPACE",1559749478.677527,"komplett",1.858947992324829,"Franz jagt im komplett ",6.838680028915405,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz jagt im komplett ",103.81484007835388,5,False,1
key pressed,"v",1559749479.324102,"v",0.0,"Franz jagt im komplett v",7.485255002975464,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz jagt im komplett v",104.46141505241394,5,none,1
key pressed,"e",1559749479.5274408,"ve",0.2033388614654541,"Franz jagt im komplett ve",7.688593864440918,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz jagt im komplett ve",104.6647539138794,5,none,1
key pressed,"r",1559749479.651563,"ver",0.32746100425720215,"Franz jagt im komplett ver",7.812716007232666,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz jagt im komplett ver",104.78887605667114,5,none,1
